TileID,worldX,worldY,gridX,gridY,hasEnemy,enemyID,tileType,walkable
229,1344,1728,21,27,false,0,Wall,false
230,1344,1792,21,28,false,0,Wall,false
231,1344,1856,21,29,false,0,Wall,false
232,1344,1920,21,30,false,0,Wall,false
233,1344,1984,21,31,false,0,Wall,false
234,1344,2048,21,32,false,0,Wall,false
235,1344,2112,21,33,false,0,Wall,false
236,1408,576,22,9,false,0,Wall,false
237,1408,640,22,10,false,0,Wall,false
238,1408,704,22,11,false,0,Wall,false
239,1408,768,22,12,false,0,Wall,false
240,1408,832,22,13,false,0,Wall,false
241,1408,896,22,14,false,0,Wall,false
242,1408,960,22,15,false,0,Wall,false
243,1408,1024,22,16,false,0,Wall,false
244,1408,1088,22,17,true,1,Enemy,true
246,1408,1216,22,19,false,0,Wall,false
248,1408,1344,22,21,true,1,Enemy,true
251,1408,1728,22,27,false,0,Wall,false
252,1408,1792,22,28,false,0,Wall,false
253,1408,1856,22,29,false,0,Wall,false
254,1408,1920,22,30,false,0,Wall,false
255,1408,1984,22,31,false,0,Wall,false
256,1408,2048,22,32,false,0,Wall,false
257,1408,2112,22,33,false,0,Wall,false
258,1408,2176,22,34,false,0,Wall,false
259,1472,576,23,9,false,0,Wall,false
260,1472,640,23,10,false,0,Wall,false
261,1472,704,23,11,false,0,Wall,false
262,1472,768,23,12,false,0,Wall,false
263,1472,832,23,13,false,0,Wall,false
264,1472,896,23,14,false,0,Wall,false
265,1472,960,23,15,false,0,Wall,false
266,1472,1024,23,16,false,0,Wall,false
267,1472,1088,23,17,false,0,Wall,false
270,1472,1472,23,23,false,0,Wall,false
271,1472,1536,23,24,false,0,Wall,false
272,1472,1728,23,27,false,0,Wall,false
273,1472,1792,23,28,false,0,Wall,false
274,1472,1856,23,29,false,0,Wall,false
275,1472,1920,23,30,false,0,Wall,false
276,1472,1984,23,31,false,0,Wall,false
277,1472,2048,23,32,false,0,Wall,false
278,1472,2112,23,33,false,0,Wall,false
279,1472,2176,23,34,false,0,Wall,false
280,1472,2240,23,35,false,0,Wall,false
281,1536,576,24,9,false,0,Wall,false
282,1536,640,24,10,false,0,Wall,false
283,1536,704,24,11,false,0,Wall,false
284,1536,768,24,12,false,0,Wall,false
285,1536,832,24,13,false,0,Wall,false
286,1536,896,24,14,false,0,Wall,false
287,1536,960,24,15,false,0,Wall,false
288,1536,1024,24,16,false,0,Wall,false
289,1536,1088,24,17,false,0,Wall,false
290,1536,1152,24,18,false,0,Wall,false
291,1536,1216,24,19,false,0,Wall,false
292,1536,1280,24,20,false,0,Wall,false
293,1536,1408,24,22,false,0,Wall,false
294,1536,1472,24,23,false,0,Wall,false
295,1536,1536,24,24,false,0,Wall,false
296,1536,1600,24,25,false,0,Wall,false
297,1536,1664,24,26,true,1,Enemy,true
298,1536,1728,24,27,false,0,Wall,false
299,1536,1792,24,28,false,0,Wall,false
300,1536,1856,24,29,false,0,Wall,false
301,1536,1920,24,30,false,0,Wall,false
302,1536,1984,24,31,false,0,Wall,false
303,1536,2048,24,32,false,0,Wall,false
304,1536,2112,24,33,false,0,Wall,false
305,1536,2176,24,34,false,0,Wall,false
306,1536,2240,24,35,false,0,Wall,false
307,1600,576,25,9,false,0,Wall,false
308,1600,640,25,10,false,0,Wall,false
309,1600,704,25,11,false,0,Wall,false
310,1600,768,25,12,false,0,Wall,false
311,1600,832,25,13,false,0,Wall,false
312,1600,896,25,14,false,0,Wall,false
313,1600,960,25,15,false,0,Wall,false
314,1600,1024,25,16,false,0,Wall,false
315,1600,1088,25,17,false,0,Wall,false
316,1600,1152,25,18,false,0,Wall,false
317,1600,1216,25,19,false,0,Wall,false
318,1600,1280,25,20,false,0,Wall,false
319,1600,1408,25,22,false,0,Wall,false
320,1600,1472,25,23,false,0,Wall,false
321,1600,1536,25,24,false,0,Wall,false
322,1600,1600,25,25,false,0,Wall,false
326,1600,1856,25,29,false,0,Wall,false
327,1600,1920,25,30,false,0,Wall,false
328,1600,1984,25,31,false,0,Wall,false
329,1600,2048,25,32,false,0,Wall,false
330,1600,2112,25,33,false,0,Wall,false
331,1600,2176,25,34,false,0,Wall,false
332,1600,2240,25,35,false,0,Wall,false
333,1664,576,26,9,false,0,Wall,false
334,1664,640,26,10,false,0,Wall,false
335,1664,704,26,11,false,0,Wall,false
336,1664,768,26,12,false,0,Wall,false
337,1664,832,26,13,false,0,Wall,false
338,1664,896,26,14,false,0,Wall,false
339,1664,960,26,15,false,0,Wall,false
340,1664,1024,26,16,false,0,Wall,false
341,1664,1088,26,17,false,0,Wall,false
342,1664,1152,26,18,false,0,Wall,false
343,1664,1216,26,19,false,0,Wall,false
344,1664,1472,26,23,false,0,Wall,false
345,1664,1536,26,24,false,0,Wall,false
346,1664,1600,26,25,false,0,Wall,false
348,1664,1728,26,27,false,0,Wall,false
349,1664,1920,26,30,false,0,Wall,false
350,1664,1984,26,31,false,0,Wall,false
351,1664,2048,26,32,false,0,Wall,false
352,1664,2112,26,33,false,0,Wall,false
353,1664,2176,26,34,false,0,Wall,false
354,1664,2240,26,35,false,0,Wall,false
355,1664,2304,26,36,false,0,Wall,false
356,1728,576,27,9,false,0,Wall,false
357,1728,640,27,10,false,0,Wall,false
358,1728,704,27,11,false,0,Wall,false
359,1728,768,27,12,false,0,Wall,false
360,1728,832,27,13,false,0,Wall,false
361,1728,896,27,14,false,0,Wall,false
362,1728,960,27,15,false,0,Wall,false
363,1728,1024,27,16,false,0,Wall,false
364,1728,1088,27,17,false,0,Wall,false
365,1728,1152,27,18,false,0,Wall,false
366,1728,1216,27,19,false,0,Wall,false
368,1728,1472,27,23,false,0,Wall,false
369,1728,1536,27,24,false,0,Wall,false
370,1728,1600,27,25,false,0,Wall,false
372,1728,1920,27,30,false,0,Wall,false
373,1728,1984,27,31,false,0,Wall,false
374,1728,2048,27,32,false,0,Wall,false
375,1728,2112,27,33,false,0,Wall,false
376,1728,2176,27,34,false,0,Wall,false
377,1728,2240,27,35,false,0,Wall,false
378,1792,576,28,9,false,0,Wall,false
379,1792,640,28,10,false,0,Wall,false
380,1792,704,28,11,false,0,Wall,false
381,1792,768,28,12,false,0,Wall,false
382,1792,832,28,13,false,0,Wall,false
383,1792,896,28,14,false,0,Wall,false
384,1792,960,28,15,false,0,Wall,false
385,1792,1024,28,16,false,0,Wall,false
386,1792,1088,28,17,false,0,Wall,false
387,1792,1152,28,18,false,0,Wall,false
388,1792,1216,28,19,false,0,Wall,false
389,1792,1280,28,20,false,0,Wall,false
390,1792,1344,28,21,false,0,Wall,false
391,1792,1408,28,22,false,0,Wall,false
392,1792,1472,28,23,false,0,Wall,false
393,1792,1536,28,24,false,0,Wall,false
394,1792,1600,28,25,false,0,Wall,false
396,1792,1728,28,27,false,0,Wall,false
397,1792,1920,28,30,false,0,Wall,false
398,1792,1984,28,31,false,0,Wall,false
399,1792,2048,28,32,false,0,Wall,false
400,1792,2112,28,33,false,0,Wall,false
401,1792,2176,28,34,false,0,Wall,false
402,1856,576,29,9,false,0,Wall,false
403,1856,640,29,10,false,0,Wall,false
404,1856,704,29,11,false,0,Wall,false
405,1856,768,29,12,false,0,Wall,false
406,1856,832,29,13,false,0,Wall,false
407,1856,896,29,14,false,0,Wall,false
408,1856,960,29,15,false,0,Wall,false
409,1856,1024,29,16,false,0,Wall,false
410,1856,1088,29,17,false,0,Wall,false
411,1856,1152,29,18,false,0,Wall,false
412,1856,1216,29,19,false,0,Wall,false
413,1856,1280,29,20,false,0,Wall,false
414,1856,1344,29,21,false,0,Wall,false
415,1856,1408,29,22,false,0,Wall,false
416,1856,1472,29,23,false,0,Wall,false
417,1856,1536,29,24,false,0,Wall,false
418,1856,1600,29,25,false,0,Wall,false
420,1856,1728,29,27,false,0,Wall,false
421,1856,1792,29,28,false,0,Wall,false
422,1856,1856,29,29,false,0,Wall,false
423,1856,1920,29,30,false,0,Wall,false
424,1856,1984,29,31,false,0,Wall,false
425,1856,2048,29,32,false,0,Wall,false
426,1856,2112,29,33,false,0,Wall,false
427,1856,2176,29,34,false,0,Wall,false
428,1920,576,30,9,false,0,Wall,false
429,1920,640,30,10,false,0,Wall,false
430,1920,704,30,11,false,0,Wall,false
431,1920,768,30,12,false,0,Wall,false
432,1920,832,30,13,false,0,Wall,false
433,1920,896,30,14,false,0,Wall,false
434,1920,960,30,15,false,0,Wall,false
435,1920,1024,30,16,false,0,Wall,false
436,1920,1088,30,17,false,0,Wall,false
437,1920,1152,30,18,false,0,Wall,false
438,1920,1216,30,19,false,0,Wall,false
439,1920,1280,30,20,false,0,Wall,false
440,1920,1344,30,21,false,0,Wall,false
441,1920,1408,30,22,false,0,Wall,false
442,1920,1472,30,23,false,0,Wall,false
443,1920,1536,30,24,false,0,Wall,false
444,1920,1600,30,25,false,0,Wall,false
446,1920,1728,30,27,false,0,Wall,false
447,1920,1792,30,28,false,0,Wall,false
448,1920,1856,30,29,false,0,Wall,false
449,1920,1920,30,30,false,0,Wall,false
450,1920,1984,30,31,false,0,Wall,false
451,1920,2048,30,32,false,0,Wall,false
452,1920,2112,30,33,false,0,Wall,false
453,1920,2176,30,34,false,0,Wall,false
454,1984,576,31,9,false,0,Wall,false
455,1984,640,31,10,false,0,Wall,false
456,1984,704,31,11,false,0,Wall,false
457,1984,768,31,12,false,0,Wall,false
458,1984,832,31,13,false,0,Wall,false
459,1984,896,31,14,false,0,Wall,false
460,1984,960,31,15,false,0,Wall,false
461,1984,1024,31,16,false,0,Wall,false
462,1984,1088,31,17,false,0,Wall,false
463,1984,1152,31,18,false,0,Wall,false
464,1984,1216,31,19,false,0,Wall,false
465,1984,1280,31,20,false,0,Wall,false
466,1984,1344,31,21,false,0,Wall,false
467,1984,1408,31,22,false,0,Wall,false
468,1984,1472,31,23,false,0,Wall,false
469,1984,1536,31,24,false,0,Wall,false
470,1984,1600,31,25,false,0,Wall,false
472,1984,1728,31,27,false,0,Wall,false
473,1984,1792,31,28,false,0,Wall,false
474,1984,1856,31,29,false,0,Wall,false
475,1984,1920,31,30,false,0,Wall,false
476,1984,1984,31,31,false,0,Wall,false
477,1984,2048,31,32,false,0,Wall,false
478,1984,2112,31,33,false,0,Wall,false
479,1984,2176,31,34,false,0,Wall,false
480,2048,576,32,9,false,0,Wall,false
481,2048,640,32,10,false,0,Wall,false
482,2048,704,32,11,false,0,Wall,false
483,2048,768,32,12,false,0,Wall,false
484,2048,832,32,13,false,0,Wall,false
485,2048,896,32,14,false,0,Wall,false
486,2048,960,32,15,false,0,Wall,false
487,2048,1024,32,16,false,0,Wall,false
488,2048,1088,32,17,false,0,Wall,false
489,2048,1152,32,18,false,0,Wall,false
490,2048,1216,32,19,false,0,Wall,false
491,2048,1280,32,20,false,0,Wall,false
492,2048,1344,32,21,false,0,Wall,false
493,2048,1408,32,22,false,0,Wall,false
494,2048,1472,32,23,false,0,Wall,false
495,2048,1536,32,24,false,0,Wall,false
499,2048,1792,32,28,false,0,Wall,false
500,2048,1856,32,29,false,0,Wall,false
501,2048,1920,32,30,false,0,Wall,false
502,2048,1984,32,31,false,0,Wall,false
503,2048,2048,32,32,false,0,Wall,false
504,2048,2112,32,33,false,0,Wall,false
505,2048,2176,32,34,false,0,Wall,false
506,2112,576,33,9,false,0,Wall,false
507,2112,640,33,10,false,0,Wall,false
508,2112,704,33,11,false,0,Wall,false
509,2112,768,33,12,false,0,Wall,false
510,2112,832,33,13,false,0,Wall,false
511,2112,896,33,14,false,0,Wall,false
512,2112,960,33,15,false,0,Wall,false
513,2112,1024,33,16,false,0,Wall,false
514,2112,1088,33,17,false,0,Wall,false
515,2112,1152,33,18,false,0,Wall,false
516,2112,1216,33,19,false,0,Wall,false
517,2112,1280,33,20,false,0,Wall,false
518,2112,1344,33,21,false,0,Wall,false
519,2112,1408,33,22,false,0,Wall,false
520,2112,1472,33,23,false,0,Wall,false
526,2112,1856,33,29,false,0,Wall,false
527,2112,1920,33,30,false,0,Wall,false
528,2112,1984,33,31,false,0,Wall,false
529,2112,2048,33,32,false,0,Wall,false
530,2112,2112,33,33,false,0,Wall,false
531,2176,576,34,9,false,0,Wall,false
532,2176,640,34,10,false,0,Wall,false
533,2176,704,34,11,false,0,Wall,false
534,2176,768,34,12,false,0,Wall,false
535,2176,832,34,13,false,0,Wall,false
536,2176,896,34,14,false,0,Wall,false
537,2176,960,34,15,false,0,Wall,false
538,2176,1024,34,16,false,0,Wall,false
539,2176,1088,34,17,false,0,Wall,false
540,2176,1152,34,18,false,0,Wall,false
541,2176,1216,34,19,false,0,Wall,false
542,2176,1280,34,20,false,0,Wall,false
543,2176,1344,34,21,false,0,Wall,false
544,2176,1408,34,22,false,0,Wall,false
545,2176,1472,34,23,false,0,Wall,false
551,2176,1856,34,29,false,0,Wall,false
552,2176,1920,34,30,false,0,Wall,false
553,2176,1984,34,31,false,0,Wall,false
554,2176,2048,34,32,false,0,Wall,false
555,2176,2112,34,33,false,0,Wall,false
556,2240,576,35,9,false,0,Wall,false
557,2240,640,35,10,false,0,Wall,false
558,2240,704,35,11,false,0,Wall,false
559,2240,768,35,12,false,0,Wall,false
560,2240,832,35,13,false,0,Wall,false
561,2240,1152,35,18,false,0,Wall,false
562,2240,1216,35,19,false,0,Wall,false
563,2240,1280,35,20,false,0,Wall,false
564,2240,1344,35,21,false,0,Wall,false
565,2240,1408,35,22,false,0,Wall,false
566,2240,1472,35,23,false,0,Wall,false
568,2240,1856,35,29,false,0,Wall,false
569,2240,1920,35,30,false,0,Wall,false
570,2240,1984,35,31,false,0,Wall,false
571,2240,2048,35,32,false,0,Wall,false
572,2240,2112,35,33,false,0,Wall,false
573,2304,576,36,9,false,0,Wall,false
574,2304,640,36,10,false,0,Wall,false
575,2304,704,36,11,false,0,Wall,false
576,2304,768,36,12,false,0,Wall,false
577,2304,832,36,13,false,0,Wall,false
578,2304,1152,36,18,false,0,Wall,false
579,2304,1216,36,19,false,0,Wall,false
580,2304,1280,36,20,false,0,Wall,false
581,2304,1344,36,21,false,0,Wall,false
582,2304,1408,36,22,false,0,Wall,false
583,2304,1472,36,23,false,0,Wall,false
584,2304,1856,36,29,false,0,Wall,false
585,2304,1920,36,30,false,0,Wall,false
586,2304,1984,36,31,false,0,Wall,false
587,2304,2048,36,32,false,0,Wall,false
588,2304,2112,36,33,false,0,Wall,false
589,2368,576,37,9,false,0,Wall,false
590,2368,640,37,10,false,0,Wall,false
591,2368,704,37,11,false,0,Wall,false
592,2368,768,37,12,false,0,Wall,false
593,2368,832,37,13,false,0,Wall,false
594,2368,1216,37,19,false,0,Wall,false
595,2368,1280,37,20,false,0,Wall,false
596,2368,1344,37,21,false,0,Wall,false
597,2368,1408,37,22,false,0,Wall,false
598,2368,1472,37,23,false,0,Wall,false
599,2368,1536,37,24,false,0,Wall,false
600,2368,1792,37,28,false,0,Wall,false
601,2368,1856,37,29,false,0,Wall,false
602,2368,1920,37,30,false,0,Wall,false
603,2368,1984,37,31,false,0,Wall,false
604,2368,2048,37,32,false,0,Wall,false
605,2368,2112,37,33,false,0,Wall,false
606,2432,1088,38,17,false,0,Wall,false
607,2432,1152,38,18,false,0,Wall,false
608,2432,1216,38,19,false,0,Wall,false
609,2432,1280,38,20,false,0,Wall,false
610,2432,1344,38,21,false,0,Wall,false
611,2432,1408,38,22,false,0,Wall,false
612,2432,1472,38,23,false,0,Wall,false
613,2432,1536,38,24,false,0,Wall,false
614,2432,1600,38,25,false,0,Wall,false
615,2432,1664,38,26,false,0,Wall,false
616,2432,1728,38,27,false,0,Wall,false
617,2432,1792,38,28,false,0,Wall,false
618,2432,1856,38,29,false,0,Wall,false
619,2432,1920,38,30,false,0,Wall,false
620,2432,1984,38,31,false,0,Wall,false
621,2432,2048,38,32,false,0,Wall,false
622,2432,2112,38,33,false,0,Wall,false
623,2496,1216,39,19,false,0,Wall,false
624,2496,1280,39,20,false,0,Wall,false
625,2496,1344,39,21,false,0,Wall,false
626,2496,1408,39,22,false,0,Wall,false
627,2496,1472,39,23,false,0,Wall,false
628,2496,1536,39,24,false,0,Wall,false
629,2496,1600,39,25,false,0,Wall,false
630,2496,1664,39,26,false,0,Wall,false
631,2496,1728,39,27,false,0,Wall,false
632,2496,1792,39,28,false,0,Wall,false
633,2496,1856,39,29,false,0,Wall,false
634,2496,1920,39,30,false,0,Wall,false
635,2496,1984,39,31,false,0,Wall,false
636,2496,2048,39,32,false,0,Wall,false
637,2496,2112,39,33,false,0,Wall,false
638,2560,1152,40,18,false,0,Wall,false
639,2560,1216,40,19,false,0,Wall,false
640,2560,1280,40,20,false,0,Wall,false
641,2560,1344,40,21,false,0,Wall,false
642,2560,1408,40,22,false,0,Wall,false
643,2560,1472,40,23,false,0,Wall,false
644,2560,1536,40,24,false,0,Wall,false
645,2560,1600,40,25,false,0,Wall,false
646,2560,1664,40,26,false,0,Wall,false
647,2560,1728,40,27,false,0,Wall,false
648,2560,1792,40,28,false,0,Wall,false
649,2560,1856,40,29,false,0,Wall,false
650,2560,1920,40,30,false,0,Wall,false
651,2560,1984,40,31,false,0,Wall,false
652,2560,2048,40,32,false,0,Wall,false
653,2624,1216,41,19,false,0,Wall,false
654,2624,1280,41,20,false,0,Wall,false
655,2624,1344,41,21,false,0,Wall,false
656,2624,1408,41,22,false,0,Wall,false
657,2624,1472,41,23,false,0,Wall,false
658,2624,1536,41,24,false,0,Wall,false
659,2624,1600,41,25,false,0,Wall,false
660,2624,1664,41,26,false,0,Wall,false
661,2624,1728,41,27,false,0,Wall,false
662,2624,1792,41,28,false,0,Wall,false
663,2624,1856,41,29,false,0,Wall,false
664,2624,1920,41,30,false,0,Wall,false
665,2624,1984,41,31,false,0,Wall,false
666,2624,2048,41,32,false,0,Wall,false
667,2688,1216,42,19,false,0,Wall,false
668,2688,1280,42,20,false,0,Wall,false
669,2688,1344,42,21,false,0,Wall,false
670,2688,1408,42,22,false,0,Wall,false
671,2688,1472,42,23,false,0,Wall,false
672,2688,1536,42,24,false,0,Wall,false
673,2688,1600,42,25,false,0,Wall,false
674,2688,1664,42,26,false,0,Wall,false
675,2688,1728,42,27,false,0,Wall,false
676,2688,1792,42,28,false,0,Wall,false
677,2688,1856,42,29,false,0,Wall,false
678,2688,1920,42,30,false,0,Wall,false
679,2688,1984,42,31,false,0,Wall,false
