TileID,worldX,worldY,gridX,gridY,hasEnemy,enemyID,tileType,walkable
104,832,768,13,12,false,0,Wall,false
105,832,832,13,13,false,0,Wall,false
106,832,896,13,14,false,0,Wall,false
107,832,960,13,15,false,0,Wall,false
108,832,1024,13,16,false,0,Wall,false
109,832,1088,13,17,false,0,Wall,false
110,832,1152,13,18,false,0,Wall,false
111,832,1216,13,19,false,0,Wall,false
112,832,1280,13,20,false,0,Wall,false
113,832,1344,13,21,false,0,Wall,false
114,832,1408,13,22,false,0,Wall,false
115,832,1472,13,23,false,0,Wall,false
116,832,1536,13,24,false,0,Wall,false
117,832,1600,13,25,false,0,Wall,false
118,832,1664,13,26,false,0,Wall,false
119,832,1728,13,27,false,0,Wall,false
120,832,1792,13,28,false,0,Wall,false
121,832,1856,13,29,false,0,Wall,false
122,832,1920,13,30,false,0,Wall,false
123,832,1984,13,31,false,0,Wall,false
124,832,2048,13,32,false,0,Wall,false
125,896,576,14,9,false,0,Wall,false
126,896,640,14,10,false,0,Wall,false
127,896,704,14,11,false,0,Wall,false
128,896,768,14,12,false,0,Wall,false
129,896,832,14,13,false,0,Wall,false
130,896,960,14,15,false,0,Wall,false
131,896,1024,14,16,false,0,Wall,false
132,896,1600,14,25,false,0,Wall,false
133,896,1728,16,14,true,1,Enemy,true
134,896,1792,14,28,false,0,Wall,false
135,896,1856,14,29,false,0,Wall,false
136,896,1920,14,30,false,0,Wall,false
137,896,1984,14,31,false,0,Wall,false
138,896,2048,14,32,false,0,Wall,false
139,896,2944,14,46,false,0,Wall,false
140,960,576,15,9,false,0,Wall,false
141,960,640,15,10,false,0,Wall,false
142,960,704,15,11,false,0,Wall,false
143,960,768,15,12,false,0,Wall,false
144,960,832,15,13,false,0,Wall,false
145,960,960,15,15,false,0,Wall,false
146,960,1024,15,16,false,0,Wall,false
147,960,1536,15,24,false,0,Wall,false
148,960,1600,15,25,false,0,Wall,false
149,960,1792,15,28,false,0,Wall,false
150,960,1856,15,29,false,0,Wall,false
151,960,1920,15,30,false,0,Wall,false
152,960,1984,15,31,false,0,Wall,false
153,960,2048,15,32,false,0,Wall,false
154,1024,192,16,3,false,0,Wall,false
155,1024,576,16,9,false,0,Wall,false
156,1024,640,16,10,false,0,Wall,false
157,1024,704,16,11,false,0,Wall,false
158,1024,768,16,12,false,0,Wall,false
159,1024,832,16,13,false,0,Wall,false
160,1024,960,16,15,false,0,Wall,false
161,1024,1024,16,16,false,0,Wall,false
162,1024,1152,16,18,false,0,Wall,false
163,1024,1600,16,25,false,0,Wall,false
164,1024,1792,16,28,false,0,Wall,false
165,1024,1856,16,29,false,0,Wall,false
166,1024,1920,16,30,false,0,Wall,false
167,1024,1984,16,31,false,0,Wall,false
168,1024,2048,16,32,false,0,Wall,false
169,1088,576,17,9,false,0,Wall,false
170,1088,640,17,10,false,0,Wall,false
171,1088,704,17,11,false,0,Wall,false
172,1088,768,17,12,false,0,Wall,false
173,1088,832,17,13,false,0,Wall,false
174,1088,960,17,15,false,0,Wall,false
175,1088,1024,17,16,false,0,Wall,false
176,1088,1216,17,19,false,0,Wall,false
177,1088,1280,17,20,false,0,Wall,false
178,1088,1344,17,21,false,0,Wall,false
179,1088,1408,17,22,false,0,Wall,false
180,1088,1664,17,26,false,0,Wall,false
181,1088,1792,17,28,false,0,Wall,false
182,1088,1856,17,29,false,0,Wall,false
183,1088,1920,17,30,false,0,Wall,false
184,1088,1984,17,31,false,0,Wall,false
185,1088,2048,17,32,false,0,Wall,false
186,1152,576,18,9,false,0,Wall,false
187,1152,640,18,10,false,0,Wall,false
188,1152,704,18,11,false,0,Wall,false
189,1152,768,18,12,false,0,Wall,false
190,1152,832,18,13,false,0,Wall,false
191,1152,960,18,15,false,0,Wall,false
192,1152,1024,18,16,false,0,Wall,false
193,1152,1216,18,19,false,0,Wall,false
194,1152,1280,18,20,false,0,Wall,false
195,1152,1344,18,21,false,0,Wall,false
196,1152,1408,18,22,false,0,Wall,false
197,1152,1792,18,28,false,0,Wall,false
198,1152,1856,18,29,false,0,Wall,false
199,1152,1920,18,30,false,0,Wall,false
200,1152,1984,18,31,false,0,Wall,false
201,1152,2048,18,32,false,0,Wall,false
202,1216,576,19,9,false,0,Wall,false
203,1216,640,19,10,false,0,Wall,false
204,1216,704,19,11,false,0,Wall,false
205,1216,768,19,12,false,0,Wall,false
206,1216,832,19,13,false,0,Wall,false
208,1216,1216,19,19,false,0,Wall,false
209,1216,1280,19,20,false,0,Wall,false
210,1216,1344,19,21,false,0,Wall,false
211,1216,1408,19,22,false,0,Wall,false
212,1216,1472,19,23,false,0,Wall,false
213,1216,1792,19,28,false,0,Wall,false
214,1216,1856,19,29,false,0,Wall,false
215,1216,1920,19,30,false,0,Wall,false
216,1216,1984,19,31,false,0,Wall,false
217,1216,2048,19,32,false,0,Wall,false
218,1216,2112,19,33,false,0,Wall,false
219,1280,576,20,9,false,0,Wall,false
220,1280,640,20,10,false,0,Wall,false
221,1280,704,20,11,false,0,Wall,false
222,1280,768,20,12,false,0,Wall,false
223,1280,832,20,13,false,0,Wall,false
224,1280,1216,20,19,false,0,Wall,false
225,1280,1280,20,20,false,0,Wall,false
226,1280,1344,20,21,false,0,Wall,false
227,1280,1408,20,22,false,0,Wall,false
229,1280,1728,20,27,false,0,Wall,false
230,1280,1792,20,28,false,0,Wall,false
231,1280,1856,20,29,false,0,Wall,false
232,1280,1920,20,30,false,0,Wall,false
233,1280,1984,20,31,false,0,Wall,false
234,1280,2048,20,32,false,0,Wall,false
235,1280,2112,20,33,false,0,Wall,false
236,1280,3328,20,52,false,0,Wall,false
237,1344,192,21,3,false,0,Wall,false
238,1344,576,21,9,false,0,Wall,false
239,1344,640,21,10,false,0,Wall,false
240,1344,704,21,11,false,0,Wall,false
241,1344,768,21,12,false,0,Wall,false
242,1344,832,21,13,false,0,Wall,false
243,1344,1344,21,21,false,0,Wall,false
244,1344,1728,21,27,false,0,Wall,false
245,1344,1792,21,28,false,0,Wall,false
246,1344,1856,21,29,false,0,Wall,false
247,1344,1920,21,30,false,0,Wall,false
248,1344,1984,21,31,false,0,Wall,false
249,1344,2048,21,32,false,0,Wall,false
250,1408,576,22,9,false,0,Wall,false
251,1408,640,22,10,false,0,Wall,false
252,1408,704,22,11,false,0,Wall,false
253,1408,768,22,12,false,0,Wall,false
254,1408,832,22,13,false,0,Wall,false
255,1408,960,22,15,false,0,Wall,false
256,1408,1024,22,16,false,0,Wall,false
257,1408,1088,22,17,false,0,Wall,false
258,1408,1792,22,28,false,0,Wall,false
259,1408,1856,22,29,false,0,Wall,false
260,1408,1920,22,30,false,0,Wall,false
261,1408,1984,22,31,false,0,Wall,false
262,1408,2048,22,32,false,0,Wall,false
263,1408,2240,22,35,false,0,Wall,false
264,1472,576,23,9,false,0,Wall,false
265,1472,640,23,10,false,0,Wall,false
266,1472,704,23,11,false,0,Wall,false
267,1472,768,23,12,false,0,Wall,false
268,1472,832,23,13,false,0,Wall,false
269,1472,1152,23,18,false,0,Wall,false
270,1472,1664,23,26,false,0,Wall,false
271,1472,1792,23,28,false,0,Wall,false
272,1472,1856,23,29,false,0,Wall,false
273,1472,1920,23,30,false,0,Wall,false
274,1472,1984,23,31,false,0,Wall,false
275,1472,2048,23,32,false,0,Wall,false
276,1472,2304,23,36,false,0,Wall,false
277,1472,3392,23,53,false,0,Wall,false
278,1536,576,24,9,false,0,Wall,false
279,1536,640,24,10,false,0,Wall,false
280,1536,704,24,11,false,0,Wall,false
281,1536,768,24,12,false,0,Wall,false
282,1536,832,24,13,false,0,Wall,false
284,1536,1152,24,18,false,0,Wall,false
286,1536,1536,24,24,false,0,Wall,false
287,1536,1600,24,25,false,0,Wall,false
288,1536,1664,24,26,false,0,Wall,false
289,1536,1792,24,28,false,0,Wall,false
290,1536,1856,24,29,false,0,Wall,false
291,1536,1920,24,30,false,0,Wall,false
292,1536,1984,24,31,false,0,Wall,false
293,1536,2048,24,32,false,0,Wall,false
294,1600,576,25,9,false,0,Wall,false
295,1600,640,25,10,false,0,Wall,false
296,1600,704,25,11,false,0,Wall,false
297,1600,768,25,12,false,0,Wall,false
298,1600,832,25,13,false,0,Wall,false
299,1600,960,25,15,false,0,Wall,false
300,1600,1152,25,18,false,0,Wall,false
301,1600,1600,25,25,false,0,Wall,false
302,1600,1664,25,26,false,0,Wall,false
303,1600,1792,25,28,false,0,Wall,false
304,1600,1856,25,29,false,0,Wall,false
305,1600,1920,25,30,false,0,Wall,false
306,1600,1984,25,31,false,0,Wall,false
307,1600,2048,25,32,false,0,Wall,false
308,1600,2624,25,41,false,0,Wall,false
309,1600,3328,25,52,false,0,Wall,false
310,1664,576,26,9,false,0,Wall,false
311,1664,640,26,10,false,0,Wall,false
312,1664,704,26,11,false,0,Wall,false
313,1664,768,26,12,false,0,Wall,false
314,1664,832,26,13,false,0,Wall,false
315,1664,960,26,15,false,0,Wall,false
316,1664,1088,26,17,false,0,Wall,false
317,1664,1664,26,26,false,0,Wall,false
318,1664,1792,26,28,false,0,Wall,false
319,1664,1856,26,29,false,0,Wall,false
320,1664,1920,26,30,false,0,Wall,false
321,1664,1984,26,31,false,0,Wall,false
322,1664,2048,26,32,false,0,Wall,false
323,1664,3200,26,50,false,0,Wall,false
324,1728,576,27,9,false,0,Wall,false
325,1728,640,27,10,false,0,Wall,false
326,1728,704,27,11,false,0,Wall,false
327,1728,768,27,12,false,0,Wall,false
328,1728,832,27,13,false,0,Wall,false
329,1728,960,27,15,false,0,Wall,false
330,1728,1088,27,17,false,0,Wall,false
331,1728,1792,27,28,false,0,Wall,false
332,1728,1856,27,29,false,0,Wall,false
333,1728,1920,27,30,false,0,Wall,false
334,1728,1984,27,31,false,0,Wall,false
335,1728,2048,27,32,false,0,Wall,false
336,1728,3008,27,47,false,0,Wall,false
337,1792,576,28,9,false,0,Wall,false
338,1792,640,28,10,false,0,Wall,false
339,1792,704,28,11,false,0,Wall,false
340,1792,768,28,12,false,0,Wall,false
341,1792,832,28,13,false,0,Wall,false
342,1792,960,28,15,false,0,Wall,false
343,1792,1408,28,22,false,0,Wall,false
344,1792,1472,28,23,false,0,Wall,false
346,1792,1792,28,28,false,0,Wall,false
347,1792,1856,28,29,false,0,Wall,false
348,1792,1920,28,30,false,0,Wall,false
349,1792,1984,28,31,false,0,Wall,false
350,1792,2048,28,32,false,0,Wall,false
351,1792,2304,28,36,false,0,Wall,false
352,1856,576,29,9,false,0,Wall,false
353,1856,640,29,10,false,0,Wall,false
354,1856,704,29,11,false,0,Wall,false
355,1856,768,29,12,false,0,Wall,false
356,1856,832,29,13,false,0,Wall,false
357,1856,1088,29,17,false,0,Wall,false
358,1856,1344,29,21,false,0,Wall,false
359,1856,1408,29,22,false,0,Wall,false
360,1856,1472,29,23,false,0,Wall,false
361,1856,1536,29,24,false,0,Wall,false
362,1856,1792,29,28,false,0,Wall,false
363,1856,1856,29,29,false,0,Wall,false
364,1856,1920,29,30,false,0,Wall,false
365,1856,1984,29,31,false,0,Wall,false
366,1856,2048,29,32,false,0,Wall,false
367,1920,576,30,9,false,0,Wall,false
368,1920,640,30,10,false,0,Wall,false
369,1920,704,30,11,false,0,Wall,false
370,1920,768,30,12,false,0,Wall,false
371,1920,832,30,13,false,0,Wall,false
372,1920,896,30,14,false,0,Wall,false
373,1920,960,30,15,false,0,Wall,false
374,1920,1024,30,16,false,0,Wall,false
375,1920,1088,30,17,false,0,Wall,false
376,1920,1152,30,18,false,0,Wall,false
377,1920,1216,30,19,false,0,Wall,false
378,1920,1280,30,20,false,0,Wall,false
379,1920,1344,30,21,false,0,Wall,false
380,1920,1408,30,22,false,0,Wall,false
381,1920,1472,30,23,false,0,Wall,false
382,1920,1536,30,24,false,0,Wall,false
383,1920,1600,30,25,false,0,Wall,false
384,1920,1664,30,26,false,0,Wall,false
385,1920,1728,30,27,false,0,Wall,false
386,1920,1792,30,28,false,0,Wall,false
387,1920,1856,30,29,false,0,Wall,false
388,1920,1920,30,30,false,0,Wall,false
389,1920,1984,30,31,false,0,Wall,false
390,1920,2048,30,32,false,0,Wall,false
391,1984,576,31,9,false,0,Wall,false
392,1984,640,31,10,false,0,Wall,false
393,1984,704,31,11,false,0,Wall,false
394,1984,768,31,12,false,0,Wall,false
395,1984,832,31,13,false,0,Wall,false
396,1984,896,31,14,false,0,Wall,false
397,1984,960,31,15,false,0,Wall,false
398,1984,1024,31,16,false,0,Wall,false
399,1984,1088,31,17,false,0,Wall,false
400,1984,1152,31,18,false,0,Wall,false
401,1984,1216,31,19,false,0,Wall,false
402,1984,1280,31,20,false,0,Wall,false
403,1984,1344,31,21,false,0,Wall,false
404,1984,1408,31,22,false,0,Wall,false
405,1984,1472,31,23,false,0,Wall,false
406,1984,1536,31,24,false,0,Wall,false
407,1984,1600,31,25,false,0,Wall,false
408,1984,1664,31,26,false,0,Wall,false
409,1984,1728,31,27,false,0,Wall,false
410,1984,1792,31,28,false,0,Wall,false
411,1984,1856,31,29,false,0,Wall,false
412,1984,1920,31,30,false,0,Wall,false
413,1984,1984,31,31,false,0,Wall,false
414,1984,2048,31,32,false,0,Wall,false
415,2048,576,32,9,false,0,Wall,false
416,2048,640,32,10,false,0,Wall,false
417,2048,704,32,11,false,0,Wall,false
418,2048,768,32,12,false,0,Wall,false
419,2048,832,32,13,false,0,Wall,false
420,2048,896,32,14,false,0,Wall,false
421,2048,960,32,15,false,0,Wall,false
422,2048,1024,32,16,false,0,Wall,false
423,2048,1088,32,17,false,0,Wall,false
424,2048,1152,32,18,false,0,Wall,false
425,2048,1216,32,19,false,0,Wall,false
426,2048,1280,32,20,false,0,Wall,false
427,2048,1344,32,21,false,0,Wall,false
428,2048,1408,32,22,false,0,Wall,false
429,2048,1472,32,23,false,0,Wall,false
430,2048,1536,32,24,false,0,Wall,false
431,2048,1600,32,25,false,0,Wall,false
432,2048,1664,32,26,false,0,Wall,false
433,2048,1728,32,27,false,0,Wall,false
434,2048,1792,32,28,false,0,Wall,false
435,2048,1856,32,29,false,0,Wall,false
436,2048,1920,32,30,false,0,Wall,false
437,2048,1984,32,31,false,0,Wall,false
438,2048,2048,32,32,false,0,Wall,false
439,2048,2240,32,35,false,0,Wall,false
440,2112,576,33,9,false,0,Wall,false
441,2112,640,33,10,false,0,Wall,false
442,2112,704,33,11,false,0,Wall,false
443,2112,768,33,12,false,0,Wall,false
444,2112,832,33,13,false,0,Wall,false
445,2112,896,33,14,false,0,Wall,false
446,2112,960,33,15,false,0,Wall,false
447,2112,1024,33,16,false,0,Wall,false
448,2112,1088,33,17,false,0,Wall,false
449,2112,1152,33,18,false,0,Wall,false
450,2112,1216,33,19,false,0,Wall,false
451,2112,1280,33,20,false,0,Wall,false
452,2112,1344,33,21,false,0,Wall,false
453,2112,1408,33,22,false,0,Wall,false
454,2112,1472,33,23,false,0,Wall,false
455,2112,1536,33,24,false,0,Wall,false
456,2112,1600,33,25,false,0,Wall,false
457,2112,1664,33,26,false,0,Wall,false
458,2112,1728,33,27,false,0,Wall,false
459,2112,1792,33,28,false,0,Wall,false
460,2112,1856,33,29,false,0,Wall,false
461,2112,1920,33,30,false,0,Wall,false
462,2112,1984,33,31,false,0,Wall,false
463,2112,2048,33,32,false,0,Wall,false
464,2176,576,34,9,false,0,Wall,false
465,2176,640,34,10,false,0,Wall,false
466,2176,704,34,11,false,0,Wall,false
467,2176,768,34,12,false,0,Wall,false
468,2176,832,34,13,false,0,Wall,false
469,2176,896,34,14,false,0,Wall,false
470,2176,960,34,15,false,0,Wall,false
471,2176,1024,34,16,false,0,Wall,false
472,2176,1088,34,17,false,0,Wall,false
473,2176,1152,34,18,false,0,Wall,false
474,2176,1216,34,19,false,0,Wall,false
475,2176,1280,34,20,false,0,Wall,false
476,2176,1344,34,21,false,0,Wall,false
477,2176,1408,34,22,false,0,Wall,false
478,2176,1472,34,23,false,0,Wall,false
479,2176,1536,34,24,false,0,Wall,false
480,2176,1600,34,25,false,0,Wall,false
481,2176,1664,34,26,false,0,Wall,false
482,2176,1728,34,27,false,0,Wall,false
483,2176,1792,34,28,false,0,Wall,false
484,2176,1856,34,29,false,0,Wall,false
485,2176,1920,34,30,false,0,Wall,false
486,2176,1984,34,31,false,0,Wall,false
487,2176,2048,34,32,false,0,Wall,false
488,576,576,9,9,false,0,Wall,false
489,576,640,9,10,false,0,Wall,false
490,576,704,9,11,false,0,Wall,false
491,576,768,9,12,false,0,Wall,false
492,576,832,9,13,false,0,Wall,false
493,576,896,9,14,false,0,Wall,false
494,576,960,9,15,false,0,Wall,false
495,576,1024,9,16,false,0,Wall,false
496,576,1088,9,17,false,0,Wall,false
497,576,1152,9,18,false,0,Wall,false
498,576,1216,9,19,false,0,Wall,false
499,576,1280,9,20,false,0,Wall,false
500,576,1344,9,21,false,0,Wall,false
501,576,1408,9,22,false,0,Wall,false
502,576,1472,9,23,false,0,Wall,false
503,576,1536,9,24,false,0,Wall,false
504,576,1600,9,25,false,0,Wall,false
505,576,1664,9,26,false,0,Wall,false
506,576,1728,9,27,false,0,Wall,false
507,576,1792,9,28,false,0,Wall,false
508,576,1856,9,29,false,0,Wall,false
509,576,1920,9,30,false,0,Wall,false
510,576,1984,9,31,false,0,Wall,false
511,576,2048,9,32,false,0,Wall,false
512,640,576,10,9,false,0,Wall,false
513,640,640,10,10,false,0,Wall,false
514,640,704,10,11,false,0,Wall,false
515,640,768,10,12,false,0,Wall,false
516,640,832,10,13,false,0,Wall,false
517,640,896,10,14,false,0,Wall,false
518,640,960,10,15,false,0,Wall,false
519,640,1024,10,16,false,0,Wall,false
520,640,1088,10,17,false,0,Wall,false
521,640,1152,10,18,false,0,Wall,false
522,640,1216,10,19,false,0,Wall,false
523,640,1280,10,20,false,0,Wall,false
524,640,1344,10,21,false,0,Wall,false
525,640,1408,10,22,false,0,Wall,false
526,640,1472,10,23,false,0,Wall,false
527,640,1536,10,24,false,0,Wall,false
528,640,1600,10,25,false,0,Wall,false
529,640,1664,10,26,false,0,Wall,false
530,640,1728,10,27,false,0,Wall,false
531,640,1792,10,28,false,0,Wall,false
532,640,1856,10,29,false,0,Wall,false
533,640,1920,10,30,false,0,Wall,false
534,640,1984,10,31,false,0,Wall,false
535,640,2048,10,32,false,0,Wall,false
536,704,576,11,9,false,0,Wall,false
537,704,640,11,10,false,0,Wall,false
538,704,704,11,11,false,0,Wall,false
539,704,768,11,12,false,0,Wall,false
540,704,832,11,13,false,0,Wall,false
541,704,896,11,14,false,0,Wall,false
542,704,960,11,15,false,0,Wall,false
543,704,1024,11,16,false,0,Wall,false
544,704,1088,11,17,false,0,Wall,false
545,704,1152,11,18,false,0,Wall,false
546,704,1216,11,19,false,0,Wall,false
547,704,1280,11,20,false,0,Wall,false
548,704,1344,11,21,false,0,Wall,false
549,704,1408,11,22,false,0,Wall,false
550,704,1472,11,23,false,0,Wall,false
551,704,1536,11,24,false,0,Wall,false
552,704,1600,11,25,false,0,Wall,false
553,704,1664,11,26,false,0,Wall,false
554,704,1728,11,27,false,0,Wall,false
555,704,1792,11,28,false,0,Wall,false
556,704,1856,11,29,false,0,Wall,false
557,704,1920,11,30,false,0,Wall,false
558,704,1984,11,31,false,0,Wall,false
559,704,2048,11,32,false,0,Wall,false
560,768,576,12,9,false,0,Wall,false
561,768,640,12,10,false,0,Wall,false
562,768,704,12,11,false,0,Wall,false
563,768,768,12,12,false,0,Wall,false
564,768,832,12,13,false,0,Wall,false
565,768,896,12,14,false,0,Wall,false
566,768,960,12,15,false,0,Wall,false
567,768,1024,12,16,false,0,Wall,false
568,768,1088,12,17,false,0,Wall,false
569,768,1152,12,18,false,0,Wall,false
570,768,1216,12,19,false,0,Wall,false
571,768,1280,12,20,false,0,Wall,false
572,768,1344,12,21,false,0,Wall,false
573,768,1408,12,22,false,0,Wall,false
574,768,1472,12,23,false,0,Wall,false
575,768,1536,12,24,false,0,Wall,false
576,768,1600,12,25,false,0,Wall,false
577,768,1664,12,26,false,0,Wall,false
578,768,1728,12,27,false,0,Wall,false
579,768,1792,12,28,false,0,Wall,false
580,768,1856,12,29,false,0,Wall,false
581,768,1920,12,30,false,0,Wall,false
582,768,1984,12,31,false,0,Wall,false
583,768,2048,12,32,false,0,Wall,false
584,832,576,13,9,false,0,Wall,false
585,832,640,13,10,false,0,Wall,false
586,832,704,13,11,false,0,Wall,false
587,832,768,13,12,false,0,Wall,false
588,832,832,13,13,false,0,Wall,false
589,832,896,13,14,false,0,Wall,false
590,832,960,13,15,false,0,Wall,false
591,832,1024,13,16,false,0,Wall,false
592,832,1088,13,17,false,0,Wall,false
593,832,1152,13,18,false,0,Wall,false
594,832,1216,13,19,false,0,Wall,false
595,832,1280,13,20,false,0,Wall,false
596,832,1344,13,21,false,0,Wall,false
597,832,1408,13,22,false,0,Wall,false
598,832,1472,13,23,false,0,Wall,false
599,832,1536,13,24,false,0,Wall,false
600,832,1600,13,25,false,0,Wall,false
601,832,1664,13,26,false,0,Wall,false
602,832,1728,13,27,false,0,Wall,false
603,832,1792,13,28,false,0,Wall,false
604,832,1856,13,29,false,0,Wall,false
605,832,1920,13,30,false,0,Wall,false
606,832,1984,13,31,false,0,Wall,false
607,832,2048,13,32,false,0,Wall,false
608,896,576,14,9,false,0,Wall,false
609,896,640,14,10,false,0,Wall,false
610,896,704,14,11,false,0,Wall,false
611,896,768,14,12,false,0,Wall,false
612,896,832,14,13,false,0,Wall,false
613,896,960,14,15,false,0,Wall,false
614,896,1024,14,16,false,0,Wall,false
615,896,1600,14,25,false,0,Wall,false
617,896,1792,14,28,false,0,Wall,false
618,896,1856,14,29,false,0,Wall,false
619,896,1920,14,30,false,0,Wall,false
620,896,1984,14,31,false,0,Wall,false
621,896,2048,14,32,false,0,Wall,false
622,960,576,15,9,false,0,Wall,false
623,960,640,15,10,false,0,Wall,false
624,960,704,15,11,false,0,Wall,false
625,960,768,15,12,false,0,Wall,false
626,960,832,15,13,false,0,Wall,false
627,960,960,15,15,false,0,Wall,false
628,960,1024,15,16,false,0,Wall,false
629,960,1536,15,24,false,0,Wall,false
630,960,1600,15,25,false,0,Wall,false
631,960,1792,15,28,false,0,Wall,false
632,960,1856,15,29,false,0,Wall,false
633,960,1920,15,30,false,0,Wall,false
634,960,1984,15,31,false,0,Wall,false
635,960,2048,15,32,false,0,Wall,false
636,1024,576,16,9,false,0,Wall,false
637,1024,640,16,10,false,0,Wall,false
638,1024,704,16,11,false,0,Wall,false
639,1024,768,16,12,false,0,Wall,false
640,1024,832,16,13,false,0,Wall,false
641,1024,960,16,15,false,0,Wall,false
642,1024,1024,16,16,false,0,Wall,false
643,1024,1152,16,18,false,0,Wall,false
644,1024,1600,16,25,false,0,Wall,false
645,1024,1792,16,28,false,0,Wall,false
646,1024,1856,16,29,false,0,Wall,false
647,1024,1920,16,30,false,0,Wall,false
648,1024,1984,16,31,false,0,Wall,false
649,1024,2048,16,32,false,0,Wall,false
650,1088,576,17,9,false,0,Wall,false
651,1088,640,17,10,false,0,Wall,false
652,1088,704,17,11,false,0,Wall,false
653,1088,768,17,12,false,0,Wall,false
654,1088,832,17,13,false,0,Wall,false
655,1088,960,17,15,false,0,Wall,false
656,1088,1024,17,16,false,0,Wall,false
657,1088,1216,17,19,false,0,Wall,false
658,1088,1280,17,20,false,0,Wall,false
659,1088,1344,17,21,false,0,Wall,false
660,1088,1408,17,22,false,0,Wall,false
661,1088,1664,17,26,false,0,Wall,false
662,1088,1792,17,28,false,0,Wall,false
